,UF,Municipio,popMun,AnoBase,codMun,popUF
17185,MA,Barra do Corda,87135,2017,2101608,7000229
17186,MA,Barreirinhas,62458,2017,2101707,7000229
17187,MA,Belágua,7422,2017,2101731,7000229
17188,MA,Bela Vista do Maranhão,11103,2017,2101772,7000229
17189,MA,Benedito Leite,5528,2017,2101806,7000229
17190,MA,Bequimão,20881,2017,2101905,7000229
17191,MA,Bernardo do Mearim,5973,2017,2101939,7000229
17192,MA,Boa Vista do Gurupi,9320,2017,2101970,7000229
17193,MA,Bom Jardim,41120,2017,2102002,7000229
17194,MA,Bom Jesus das Selvas,34278,2017,2102036,7000229
17195,MA,Bom Lugar,16214,2017,2102077,7000229
17196,MA,Brejo,36102,2017,2102101,7000229
17197,MA,Brejo de Areia,8696,2017,2102150,7000229
17198,MA,Buriti,28306,2017,2102200,7000229
17199,MA,Buriti Bravo,23495,2017,2102309,7000229
17200,MA,Buriticupu,71979,2017,2102325,7000229
17201,MA,Buritirana,15180,2017,2102358,7000229
17202,MA,Cachoeira Grande,8930,2017,2102374,7000229
17203,MA,Cajapió,11019,2017,2102408,7000229
17204,MA,Cajari,19110,2017,2102507,7000229
17205,MA,Campestre do Maranhão,14219,2017,2102556,7000229
17206,MA,Cândido Mendes,19943,2017,2102606,7000229
17207,MA,Cantanhede,21759,2017,2102705,7000229
17208,MA,Capinzal do Norte,10713,2017,2102754,7000229
17209,MA,Carolina,23803,2017,2102804,7000229
17210,MA,Carutapera,23576,2017,2102903,7000229
17211,MA,Caxias,162657,2017,2103000,7000229
17212,MA,Cedral,10490,2017,2103109,7000229
17213,MA,Central do Maranhão,8615,2017,2103125,7000229
17214,MA,Centro do Guilherme,13555,2017,2103158,7000229
17215,MA,Centro Novo do Maranhão,21565,2017,2103174,7000229
17216,MA,Chapadinha,78965,2017,2103208,7000229
17217,MA,Cidelândia,14539,2017,2103257,7000229
17218,MA,Codó,120810,2017,2103307,7000229
17219,MA,Coelho Neto,48756,2017,2103406,7000229
17220,MA,Colinas,40575,2017,2103505,7000229
17221,MA,Conceição do Lago-Açu,16192,2017,2103554,7000229
17222,MA,Coroatá,64403,2017,2103604,7000229
17223,MA,Cururupu,30706,2017,2103703,7000229
17224,MA,Davinópolis,12659,2017,2103752,7000229
17225,MA,Dom Pedro,22912,2017,2103802,7000229
17226,MA,Duque Bacelar,11208,2017,2103901,7000229
17227,MA,Esperantinópolis,16653,2017,2104008,7000229
17228,MA,Estreito,42110,2017,2104057,7000229
17229,MA,Feira Nova do Maranhão,8372,2017,2104073,7000229
17230,MA,Fernando Falcão,10326,2017,2104081,7000229
17231,MA,Formosa da Serra Negra,18997,2017,2104099,7000229
17232,MA,Fortaleza dos Nogueiras,12403,2017,2104107,7000229
17233,MA,Fortuna,15262,2017,2104206,7000229
17234,MA,Godofredo Viana,11830,2017,2104305,7000229
17235,MA,Gonçalves Dias,17586,2017,2104404,7000229
17236,MA,Governador Archer,10700,2017,2104503,7000229
17237,MA,Governador Edison Lobão,18316,2017,2104552,7000229
17238,MA,Governador Eugênio Barros,16582,2017,2104602,7000229
17239,MA,Governador Luiz Rocha,7708,2017,2104628,7000229
17240,MA,Governador Newton Bello,9921,2017,2104651,7000229
17241,MA,Governador Nunes Freire,24991,2017,2104677,7000229
17242,MA,Graça Aranha,6134,2017,2104701,7000229
17243,MA,Grajaú,69232,2017,2104800,7000229
17244,MA,Guimarães,11728,2017,2104909,7000229
17245,MA,Humberto de Campos,28509,2017,2105005,7000229
17246,MA,Icatu,26835,2017,2105104,7000229
17247,MA,Igarapé do Meio,14147,2017,2105153,7000229
17248,MA,Igarapé Grande,11206,2017,2105203,7000229
17249,MA,Imperatriz,254569,2017,2105302,7000229
17250,MA,Itaipava do Grajaú,16009,2017,2105351,7000229
17251,MA,Itapecuru Mirim,67726,2017,2105401,7000229
17252,MA,Itinga do Maranhão,25589,2017,2105427,7000229
17253,MA,Jatobá,10221,2017,2105450,7000229
17254,MA,Jenipapo dos Vieiras,16321,2017,2105476,7000229
17255,MA,João Lisboa,23042,2017,2105500,7000229
17256,MA,Joselândia,15891,2017,2105609,7000229
17257,MA,Junco do Maranhão,3237,2017,2105658,7000229
17258,MA,Lago da Pedra,49856,2017,2105708,7000229
17259,MA,Lago do Junco,10672,2017,2105807,7000229
17260,MA,Lago Verde,16025,2017,2105906,7000229
17261,MA,Lagoa do Mato,11048,2017,2105922,7000229
17262,MA,Lago dos Rodrigues,8664,2017,2105948,7000229
17263,MA,Lagoa Grande do Maranhão,11286,2017,2105963,7000229
17264,MA,Lajeado Novo,7489,2017,2105989,7000229
17265,MA,Lima Campos,11695,2017,2106003,7000229
17266,MA,Loreto,12009,2017,2106102,7000229
17267,MA,Luís Domingues,6867,2017,2106201,7000229
17268,MA,Magalhães de Almeida,19779,2017,2106300,7000229
17269,MA,Maracaçumé,21293,2017,2106326,7000229
17270,MA,Marajá do Sena,7604,2017,2106359,7000229
17271,MA,Maranhãozinho,16366,2017,2106375,7000229
17272,MA,Mata Roma,16745,2017,2106409,7000229
17273,MA,Matinha,23091,2017,2106508,7000229
17274,MA,Matões,33374,2017,2106607,7000229
17275,MA,Matões do Norte,16908,2017,2106631,7000229
17276,MA,Milagres do Maranhão,8326,2017,2106672,7000229
17277,MA,Mirador,20613,2017,2106706,7000229
17278,MA,Miranda do Norte,28456,2017,2106755,7000229
17279,MA,Mirinzal,14744,2017,2106805,7000229
17280,MA,Monção,33156,2017,2106904,7000229
17281,MA,Montes Altos,8889,2017,2107001,7000229
17282,MA,Morros,19282,2017,2107100,7000229
17283,MA,Nina Rodrigues,14489,2017,2107209,7000229
17284,MA,Nova Colinas,5350,2017,2107258,7000229
17285,MA,Nova Iorque,4586,2017,2107308,7000229
17286,MA,Nova Olinda do Maranhão,20768,2017,2107357,7000229
17287,MA,Olho d'Água das Cunhãs,19206,2017,2107407,7000229
17288,MA,Olinda Nova do Maranhão,14637,2017,2107456,7000229
17289,MA,Paço do Lumiar,122420,2017,2107506,7000229
17290,MA,Palmeirândia,19424,2017,2107605,7000229
17291,MA,Paraibano,21116,2017,2107704,7000229
17292,MA,Parnarama,34375,2017,2107803,7000229
17293,MA,Passagem Franca,18839,2017,2107902,7000229
17294,MA,Pastos Bons,19271,2017,2108009,7000229
17295,MA,Paulino Neves,15937,2017,2108058,7000229
17296,MA,Paulo Ramos,20657,2017,2108108,7000229
17297,MA,Pedreiras,38365,2017,2108207,7000229
17298,MA,Pedro do Rosário,25000,2017,2108256,7000229
17299,MA,Penalva,38144,2017,2108306,7000229
17300,MA,Peri Mirim,14074,2017,2108405,7000229
17301,MA,Peritoró,23019,2017,2108454,7000229
17302,MA,Pindaré-Mirim,32488,2017,2108504,7000229
17303,MA,Pinheiro,82374,2017,2108603,7000229
17304,MA,Pio XII,20861,2017,2108702,7000229
17305,MA,Pirapemas,18413,2017,2108801,7000229
17306,MA,Poção de Pedras,17023,2017,2108900,7000229
17307,MA,Porto Franco,23760,2017,2109007,7000229
17308,MA,Porto Rico do Maranhão,5819,2017,2109056,7000229
17309,MA,Presidente Dutra,47239,2017,2109106,7000229
17310,MA,Presidente Juscelino,12656,2017,2109205,7000229
17311,MA,Presidente Médici,6968,2017,2109239,7000229
17312,MA,Presidente Sarney,18797,2017,2109270,7000229
17313,MA,Presidente Vargas,11474,2017,2109304,7000229
17314,MA,Primeira Cruz,15207,2017,2109403,7000229
17315,MA,Raposa,30863,2017,2109452,7000229
17316,MA,Riachão,19701,2017,2109502,7000229
17317,MA,Ribamar Fiquene,7691,2017,2109551,7000229
17318,MA,Rosário,42314,2017,2109601,7000229
17319,MA,Sambaíba,5568,2017,2109700,7000229
17320,MA,Santa Filomena do Maranhão,7708,2017,2109759,7000229
17321,MA,Santa Helena,41891,2017,2109809,7000229
17322,MA,Santa Inês,88013,2017,2109908,7000229
17323,MA,Santa Luzia,71576,2017,2110005,7000229
17324,MA,Santa Luzia do Paruá,24946,2017,2110039,7000229
17325,MA,Santa Quitéria do Maranhão,25334,2017,2110104,7000229
17326,MA,Santa Rita,37090,2017,2110203,7000229
17327,MA,Santana do Maranhão,13395,2017,2110237,7000229
17328,MA,Santo Amaro do Maranhão,15853,2017,2110278,7000229
17329,MA,Santo Antônio dos Lopes,14222,2017,2110302,7000229
17330,MA,São Benedito do Rio Preto,18377,2017,2110401,7000229
17331,MA,São Bento,46039,2017,2110500,7000229
17332,MA,São Bernardo,28208,2017,2110609,7000229
17333,MA,São Domingos do Azeitão,7291,2017,2110658,7000229
17334,MA,São Domingos do Maranhão,33691,2017,2110708,7000229
17335,MA,São Félix de Balsas,4453,2017,2110807,7000229
17336,MA,São Francisco do Brejão,11808,2017,2110856,7000229
17337,MA,São Francisco do Maranhão,11976,2017,2110906,7000229
17338,MA,São João Batista,20307,2017,2111003,7000229
17339,MA,São João do Carú,15450,2017,2111029,7000229
17340,MA,São João do Paraíso,10977,2017,2111052,7000229
17341,MA,São João do Soter,18345,2017,2111078,7000229
17342,MA,São João dos Patos,25520,2017,2111102,7000229
17343,MA,São José de Ribamar,176418,2017,2111201,7000229
17344,MA,São José dos Basílios,7484,2017,2111250,7000229
17345,MA,São Luís,1091868,2017,2111300,7000229
17346,MA,São Luís Gonzaga do Maranhão,18247,2017,2111409,7000229
17347,MA,São Mateus do Maranhão,40992,2017,2111508,7000229
17348,MA,São Pedro da Água Branca,12511,2017,2111532,7000229
17349,MA,São Pedro dos Crentes,4601,2017,2111573,7000229
17350,MA,São Raimundo das Mangabeiras,18680,2017,2111607,7000229
17351,MA,São Raimundo do Doca Bezerra,4946,2017,2111631,7000229
17352,MA,São Roberto,6704,2017,2111672,7000229
17353,MA,São Vicente Ferrer,20913,2017,2111706,7000229
17354,MA,Satubinha,13949,2017,2111722,7000229
17355,MA,Senador Alexandre Costa,11042,2017,2111748,7000229
17356,MA,Senador La Rocque,13877,2017,2111763,7000229
17357,MA,Serrano do Maranhão,11040,2017,2111789,7000229
17358,MA,Sítio Novo,17851,2017,2111805,7000229
17359,MA,Sucupira do Norte,10416,2017,2111904,7000229
17360,MA,Sucupira do Riachão,5571,2017,2111953,7000229
17361,MA,Tasso Fragoso,8455,2017,2112001,7000229
17362,MA,Timbiras,28635,2017,2112100,7000229
17363,MA,Timon,167619,2017,2112209,7000229
17364,MA,Trizidela do Vale,21749,2017,2112233,7000229
17365,MA,Tufilândia,5746,2017,2112274,7000229
17366,MA,Tuntum,41342,2017,2112308,7000229
17367,MA,Turiaçu,35063,2017,2112407,7000229
17368,MA,Turilândia,25533,2017,2112456,7000229
17369,MA,Tutóia,58605,2017,2112506,7000229
17370,MA,Urbano Santos,33038,2017,2112605,7000229
17371,MA,Vargem Grande,56511,2017,2112704,7000229
17372,MA,Viana,51738,2017,2112803,7000229
17373,MA,Vila Nova dos Martírios,13480,2017,2112852,7000229
17374,MA,Vitória do Mearim,32267,2017,2112902,7000229
17375,MA,Vitorino Freire,30879,2017,2113009,7000229
17376,MA,Zé Doca,51084,2017,2114007,7000229
17377,PI,Acauã,6966,2017,2200053,3219257
17378,PI,Agricolândia,5062,2017,2200103,3219257
17379,PI,Água Branca,17119,2017,2200202,3219257
17380,PI,Alagoinha do Piauí,7526,2017,2200251,3219257
17381,PI,Alegrete do Piauí,4838,2017,2200277,3219257
17382,PI,Alto Longá,14070,2017,2200301,3219257
17383,PI,Altos,39864,2017,2200400,3219257
17384,PI,Alvorada do Gurguéia,5326,2017,2200459,3219257
17385,PI,Amarante,17322,2017,2200509,3219257
17386,PI,Angical do Piauí,6684,2017,2200608,3219257
17387,PI,Anísio de Abreu,9705,2017,2200707,3219257
17388,PI,Antônio Almeida,3114,2017,2200806,3219257
17389,PI,Aroazes,5748,2017,2200905,3219257
17390,PI,Aroeiras do Itaim,2511,2017,2200954,3219257
17391,PI,Arraial,4656,2017,2201002,3219257
17392,PI,Assunção do Piauí,7717,2017,2201051,3219257
17393,PI,Avelino Lopes,11503,2017,2201101,3219257
17394,PI,Baixa Grande do Ribeiro,11375,2017,2201150,3219257
17395,PI,Barra D'Alcântara,3889,2017,2201176,3219257
17396,PI,Barras,46291,2017,2201200,3219257
17397,PI,Barreiras do Piauí,3294,2017,2201309,3219257
17398,PI,Barro Duro,6925,2017,2201408,3219257
17399,PI,Batalha,26421,2017,2201507,3219257
17400,PI,Bela Vista do Piauí,3947,2017,2201556,3219257
17401,PI,Belém do Piauí,3503,2017,2201572,3219257
17402,PI,Beneditinos,10037,2017,2201606,3219257
17403,PI,Bertolínia,5413,2017,2201705,3219257
17404,PI,Betânia do Piauí,6106,2017,2201739,3219257
17405,PI,Boa Hora,6663,2017,2201770,3219257
17406,PI,Bocaina,4428,2017,2201804,3219257
17407,PI,Bom Jesus,24711,2017,2201903,3219257
17408,PI,Bom Princípio do Piauí,5535,2017,2201919,3219257
17409,PI,Bonfim do Piauí,5577,2017,2201929,3219257
17410,PI,Boqueirão do Piauí,6300,2017,2201945,3219257
17411,PI,Brasileira,8192,2017,2201960,3219257
17412,PI,Brejo do Piauí,3823,2017,2201988,3219257
17413,PI,Buriti dos Lopes,19464,2017,2202000,3219257
17414,PI,Buriti dos Montes,8108,2017,2202026,3219257
17415,PI,Cabeceiras do Piauí,10406,2017,2202059,3219257
17416,PI,Cajazeiras do Piauí,3497,2017,2202075,3219257
17417,PI,Cajueiro da Praia,7510,2017,2202083,3219257
17418,PI,Caldeirão Grande do Piauí,5684,2017,2202091,3219257
17419,PI,Campinas do Piauí,5522,2017,2202109,3219257
17420,PI,Campo Alegre do Fidalgo,4957,2017,2202117,3219257
17421,PI,Campo Grande do Piauí,5842,2017,2202133,3219257
17422,PI,Campo Largo do Piauí,7154,2017,2202174,3219257
17423,PI,Campo Maior,46082,2017,2202208,3219257
17424,PI,Canavieira,3892,2017,2202251,3219257
17425,PI,Canto do Buriti,20831,2017,2202307,3219257
17426,PI,Capitão de Campos,11229,2017,2202406,3219257
17427,PI,Capitão Gervásio Oliveira,4033,2017,2202455,3219257
17428,PI,Caracol,10729,2017,2202505,3219257
17429,PI,Caraúbas do Piauí,5769,2017,2202539,3219257
17430,PI,Caridade do Piauí,4982,2017,2202554,3219257
17431,PI,Castelo do Piauí,19410,2017,2202604,3219257
17432,PI,Caxingó,5330,2017,2202653,3219257
17433,PI,Cocal,27338,2017,2202703,3219257
17434,PI,Cocal de Telha,4812,2017,2202711,3219257
17435,PI,Cocal dos Alves,6054,2017,2202729,3219257
17436,PI,Coivaras,3953,2017,2202737,3219257
17437,PI,Colônia do Gurguéia,6372,2017,2202752,3219257
17438,PI,Colônia do Piauí,7536,2017,2202778,3219257
17439,PI,Conceição do Canindé,4726,2017,2202802,3219257
17440,PI,Coronel José Dias,4608,2017,2202851,3219257
17441,PI,Corrente,26205,2017,2202901,3219257
17442,PI,Cristalândia do Piauí,8154,2017,2203008,3219257
17443,PI,Cristino Castro,10253,2017,2203107,3219257
17444,PI,Curimatá,11190,2017,2203206,3219257
17445,PI,Currais,4871,2017,2203230,3219257
17446,PI,Curralinhos,4367,2017,2203255,3219257
17447,PI,Curral Novo do Piauí,5251,2017,2203271,3219257
17448,PI,Demerval Lobão,13595,2017,2203305,3219257
17449,PI,Dirceu Arcoverde,6896,2017,2203354,3219257
17450,PI,Dom Expedito Lopes,6790,2017,2203404,3219257
17451,PI,Domingos Mourão,4287,2017,2203420,3219257
17452,PI,Dom Inocêncio,9404,2017,2203453,3219257
17453,PI,Elesbão Veloso,14383,2017,2203503,3219257
17454,PI,Eliseu Martins,4834,2017,2203602,3219257
17455,PI,Esperantina,39078,2017,2203701,3219257
17456,PI,Fartura do Piauí,5220,2017,2203750,3219257
17457,PI,Flores do Piauí,4393,2017,2203800,3219257
17458,PI,Floresta do Piauí,2518,2017,2203859,3219257
17459,PI,Floriano,58969,2017,2203909,3219257
17460,PI,Francinópolis,5264,2017,2204006,3219257
17461,PI,Francisco Ayres,4288,2017,2204105,3219257
17462,PI,Francisco Macedo,3128,2017,2204154,3219257
17463,PI,Francisco Santos,9154,2017,2204204,3219257
17464,PI,Fronteiras,11432,2017,2204303,3219257
17465,PI,Geminiano,5352,2017,2204352,3219257
17466,PI,Gilbués,10522,2017,2204402,3219257
17467,PI,Guadalupe,10335,2017,2204501,3219257
17468,PI,Guaribas,4489,2017,2204550,3219257
17469,PI,Hugo Napoleão,3816,2017,2204600,3219257
17470,PI,Ilha Grande,9268,2017,2204659,3219257
17471,PI,Inhuma,15065,2017,2204709,3219257
17472,PI,Ipiranga do Piauí,9649,2017,2204808,3219257
17473,PI,Isaías Coelho,8428,2017,2204907,3219257
17474,PI,Itainópolis,11343,2017,2205003,3219257
17475,PI,Itaueira,10845,2017,2205102,3219257
17476,PI,Jacobina do Piauí,5656,2017,2205151,3219257
17477,PI,Jaicós,18782,2017,2205201,3219257
17478,PI,Jardim do Mulato,4430,2017,2205250,3219257
17479,PI,Jatobá do Piauí,4786,2017,2205276,3219257
17480,PI,Jerumenha,4384,2017,2205300,3219257
17481,PI,João Costa,2961,2017,2205359,3219257
17482,PI,Joaquim Pires,14123,2017,2205409,3219257
17483,PI,Joca Marques,5350,2017,2205458,3219257
17484,PI,José de Freitas,38550,2017,2205508,3219257
17485,PI,Juazeiro do Piauí,5391,2017,2205516,3219257
17486,PI,Júlio Borges,5534,2017,2205524,3219257
17487,PI,Jurema,4683,2017,2205532,3219257
17488,PI,Lagoinha do Piauí,2796,2017,2205540,3219257
17489,PI,Lagoa Alegre,8395,2017,2205557,3219257
17490,PI,Lagoa do Barro do Piauí,4582,2017,2205565,3219257
17491,PI,Lagoa de São Francisco,6646,2017,2205573,3219257
17492,PI,Lagoa do Piauí,3996,2017,2205581,3219257
17493,PI,Lagoa do Sítio,5087,2017,2205599,3219257
17494,PI,Landri Sales,5217,2017,2205607,3219257
17495,PI,Luís Correia,29792,2017,2205706,3219257
17496,PI,Luzilândia,25082,2017,2205805,3219257
17497,PI,Madeiro,8170,2017,2205854,3219257
17498,PI,Manoel Emídio,5266,2017,2205904,3219257
17499,PI,Marcolândia,8342,2017,2205953,3219257
17500,PI,Marcos Parente,4478,2017,2206001,3219257
17501,PI,Massapê do Piauí,6338,2017,2206050,3219257
17502,PI,Matias Olímpio,10759,2017,2206100,3219257
17503,PI,Miguel Alves,33209,2017,2206209,3219257
17504,PI,Miguel Leão,1228,2017,2206308,3219257
17505,PI,Milton Brandão,6511,2017,2206357,3219257
17506,PI,Monsenhor Gil,10409,2017,2206407,3219257
17507,PI,Monsenhor Hipólito,7621,2017,2206506,3219257
17508,PI,Monte Alegre do Piauí,10448,2017,2206605,3219257
17509,PI,Morro Cabeça no Tempo,4066,2017,2206654,3219257
17510,PI,Morro do Chapéu do Piauí,6684,2017,2206670,3219257
17511,PI,Murici dos Portelas,8997,2017,2206696,3219257
17512,PI,Nazaré do Piauí,7231,2017,2206704,3219257
17513,PI,Nazária,8425,2017,2206720,3219257
17514,PI,Nossa Senhora de Nazaré,4786,2017,2206753,3219257
17515,PI,Nossa Senhora dos Remédios,8547,2017,2206803,3219257
17516,PI,Novo Oriente do Piauí,6466,2017,2206902,3219257
17517,PI,Novo Santo Antônio,2940,2017,2206951,3219257
17518,PI,Oeiras,36432,2017,2207009,3219257
17519,PI,Olho D'Água do Piauí,2417,2017,2207108,3219257
17520,PI,Padre Marcos,6758,2017,2207207,3219257
17521,PI,Paes Landim,4065,2017,2207306,3219257
17522,PI,Pajeú do Piauí,3333,2017,2207355,3219257
17523,PI,Palmeira do Piauí,4967,2017,2207405,3219257
17524,PI,Palmeirais,14295,2017,2207504,3219257
17525,PI,Paquetá,3886,2017,2207553,3219257
17526,PI,Parnaguá,10613,2017,2207603,3219257
17527,PI,Parnaíba,150547,2017,2207702,3219257
17528,PI,Passagem Franca do Piauí,4500,2017,2207751,3219257
17529,PI,Patos do Piauí,6288,2017,2207777,3219257
17530,PI,Pau D'Arco do Piauí,3975,2017,2207793,3219257
17531,PI,Paulistana,20192,2017,2207801,3219257
17532,PI,Pavussu,3623,2017,2207850,3219257
17533,PI,Pedro II,38127,2017,2207900,3219257
17534,PI,Pedro Laurentino,2495,2017,2207934,3219257
17535,PI,Nova Santa Rita,4302,2017,2207959,3219257
17536,PI,Picos,76928,2017,2208007,3219257
17537,PI,Pimenteiras,11935,2017,2208106,3219257
17538,PI,Pio IX,18125,2017,2208205,3219257
17539,PI,Piracuruca,28312,2017,2208304,3219257
17540,PI,Piripiri,62733,2017,2208403,3219257
17541,PI,Porto,12358,2017,2208502,3219257
17542,PI,Porto Alegre do Piauí,2664,2017,2208551,3219257
17543,PI,Prata do Piauí,3103,2017,2208601,3219257
17544,PI,Queimada Nova,8842,2017,2208650,3219257
17545,PI,Redenção do Gurguéia,8634,2017,2208700,3219257
17546,PI,Regeneração,17698,2017,2208809,3219257
17547,PI,Riacho Frio,4246,2017,2208858,3219257
17548,PI,Ribeira do Piauí,4403,2017,2208874,3219257
17549,PI,Ribeiro Gonçalves,7214,2017,2208908,3219257
17550,PI,Rio Grande do Piauí,6331,2017,2209005,3219257
17551,PI,Santa Cruz do Piauí,6140,2017,2209104,3219257
17552,PI,Santa Cruz dos Milagres,3952,2017,2209153,3219257
17553,PI,Santa Filomena,6156,2017,2209203,3219257
17554,PI,Santa Luz,5761,2017,2209302,3219257
17555,PI,Santana do Piauí,4559,2017,2209351,3219257
17556,PI,Santa Rosa do Piauí,5175,2017,2209377,3219257
17557,PI,Santo Antônio de Lisboa,6305,2017,2209401,3219257
17558,PI,Santo Antônio dos Milagres,2125,2017,2209450,3219257
17559,PI,Santo Inácio do Piauí,3731,2017,2209500,3219257
17560,PI,São Braz do Piauí,4377,2017,2209559,3219257
17561,PI,São Félix do Piauí,2901,2017,2209609,3219257
17562,PI,São Francisco de Assis do Piauí,5657,2017,2209658,3219257
17563,PI,São Francisco do Piauí,6324,2017,2209708,3219257
17564,PI,São Gonçalo do Gurguéia,2988,2017,2209757,3219257
17565,PI,São Gonçalo do Piauí,4931,2017,2209807,3219257
17566,PI,São João da Canabrava,4534,2017,2209856,3219257
17567,PI,São João da Fronteira,5938,2017,2209872,3219257
17568,PI,São João da Serra,6050,2017,2209906,3219257
17569,PI,São João da Varjota,4762,2017,2209955,3219257
17570,PI,São João do Arraial,7847,2017,2209971,3219257
17571,PI,São João do Piauí,20258,2017,2210003,3219257
17572,PI,São José do Divino,5260,2017,2210052,3219257
17573,PI,São José do Peixe,3689,2017,2210102,3219257
17574,PI,São José do Piauí,6602,2017,2210201,3219257
17575,PI,São Julião,6261,2017,2210300,3219257
17576,PI,São Lourenço do Piauí,4501,2017,2210359,3219257
17577,PI,São Luis do Piauí,2602,2017,2210375,3219257
17578,PI,São Miguel da Baixa Grande,2413,2017,2210383,3219257
17579,PI,São Miguel do Fidalgo,2991,2017,2210391,3219257
17580,PI,São Miguel do Tapuio,17395,2017,2210409,3219257
17581,PI,São Pedro do Piauí,14056,2017,2210508,3219257
17582,PI,São Raimundo Nonato,34109,2017,2210607,3219257
17583,PI,Sebastião Barros,3421,2017,2210623,3219257
17584,PI,Sebastião Leal,4224,2017,2210631,3219257
17585,PI,Sigefredo Pacheco,9880,2017,2210656,3219257
17586,PI,Simões,14398,2017,2210706,3219257
17587,PI,Simplício Mendes,12488,2017,2210805,3219257
17588,PI,Socorro do Piauí,4500,2017,2210904,3219257
17589,PI,Sussuapara,6612,2017,2210938,3219257
17590,PI,Tamboril do Piauí,2870,2017,2210953,3219257
17591,PI,Tanque do Piauí,2719,2017,2210979,3219257
17592,PI,Teresina,850198,2017,2211001,3219257
17593,PI,União,43761,2017,2211100,3219257
17594,PI,Uruçuí,21188,2017,2211209,3219257
17595,PI,Valença do Piauí,20588,2017,2211308,3219257
17596,PI,Várzea Branca,4873,2017,2211357,3219257
17597,PI,Várzea Grande,4325,2017,2211407,3219257
17598,PI,Vera Mendes,3029,2017,2211506,3219257
17599,PI,Vila Nova do Piauí,2931,2017,2211605,3219257
17600,PI,Wall Ferraz,4390,2017,2211704,3219257
17601,CE,Abaiara,11605,2017,2300101,9020460
17602,CE,Acarape,16543,2017,2300150,9020460
17603,CE,Acaraú,62199,2017,2300200,9020460
17604,CE,Acopiara,53572,2017,2300309,9020460
17605,CE,Aiuaba,17194,2017,2300408,9020460
17606,CE,Alcântaras,11459,2017,2300507,9020460
17607,CE,Altaneira,7479,2017,2300606,9020460
17608,CE,Alto Santo,16976,2017,2300705,9020460
17609,CE,Amontada,42901,2017,2300754,9020460
17610,CE,Antonina do Norte,7278,2017,2300804,9020460
17611,CE,Apuiarés,14719,2017,2300903,9020460
17612,CE,Aquiraz,79128,2017,2301000,9020460
17613,CE,Aracati,73629,2017,2301109,9020460
17614,CE,Aracoiaba,26269,2017,2301208,9020460
17615,CE,Ararendá,10823,2017,2301257,9020460
17616,CE,Araripe,21398,2017,2301307,9020460
17617,CE,Aratuba,11244,2017,2301406,9020460
17618,CE,Arneiroz,7777,2017,2301505,9020460
17619,CE,Assaré,23254,2017,2301604,9020460
17620,CE,Aurora,24496,2017,2301703,9020460
17621,CE,Baixio,6228,2017,2301802,9020460
17622,CE,Banabuiú,18027,2017,2301851,9020460
17623,CE,Barbalha,59811,2017,2301901,9020460
17624,CE,Barreira,20978,2017,2301950,9020460
17625,CE,Barro,22440,2017,2302008,9020460
17626,CE,Barroquinha,14880,2017,2302057,9020460
17627,CE,Baturité,35351,2017,2302107,9020460
17628,CE,Beberibe,53110,2017,2302206,9020460
17629,CE,Bela Cruz,32378,2017,2302305,9020460
17630,CE,Boa Viagem,54049,2017,2302404,9020460
17631,CE,Brejo Santo,48830,2017,2302503,9020460
17632,CE,Camocim,62985,2017,2302602,9020460
17633,CE,Campos Sales,27209,2017,2302701,9020460
17634,CE,Canindé,77514,2017,2302800,9020460
17635,CE,Capistrano,17668,2017,2302909,9020460
17636,CE,Caridade,22320,2017,2303006,9020460
17637,CE,Cariré,18660,2017,2303105,9020460
17638,CE,Caririaçu,26892,2017,2303204,9020460
17639,CE,Cariús,18804,2017,2303303,9020460
17640,CE,Carnaubal,17631,2017,2303402,9020460
17641,CE,Cascavel,71079,2017,2303501,9020460
17642,CE,Catarina,20451,2017,2303600,9020460
17643,CE,Catunda,10365,2017,2303659,9020460
17644,CE,Caucaia,362223,2017,2303709,9020460
17645,CE,Cedro,25063,2017,2303808,9020460
17646,CE,Chaval,12952,2017,2303907,9020460
17647,CE,Choró,13384,2017,2303931,9020460
17648,CE,Chorozinho,19197,2017,2303956,9020460
17649,CE,Coreaú,23107,2017,2304004,9020460
17650,CE,Crateús,74426,2017,2304103,9020460
17651,CE,Crato,130604,2017,2304202,9020460
17652,CE,Croatá,17874,2017,2304236,9020460
17653,CE,Cruz,23983,2017,2304251,9020460
17654,CE,Deputado Irapuan Pinheiro,9521,2017,2304269,9020460
17655,CE,Ererê,7163,2017,2304277,9020460
17656,CE,Eusébio,52667,2017,2304285,9020460
17657,CE,Farias Brito,18720,2017,2304301,9020460
17658,CE,Forquilha,24047,2017,2304350,9020460
17659,CE,Fortaleza,2627482,2017,2304400,9020460
17660,CE,Fortim,16272,2017,2304459,9020460
17661,CE,Frecheirinha,13669,2017,2304509,9020460
17662,CE,General Sampaio,6922,2017,2304608,9020460
17663,CE,Graça,15307,2017,2304657,9020460
17664,CE,Granja,54365,2017,2304707,9020460
17665,CE,Granjeiro,4425,2017,2304806,9020460
17666,CE,Groaíras,11012,2017,2304905,9020460
17667,CE,Guaiúba,26331,2017,2304954,9020460
17668,CE,Guaraciaba do Norte,39445,2017,2305001,9020460
17669,CE,Guaramiranga,3547,2017,2305100,9020460
17670,CE,Hidrolândia,20215,2017,2305209,9020460
17671,CE,Horizonte,65928,2017,2305233,9020460
17672,CE,Ibaretama,13218,2017,2305266,9020460
17673,CE,Ibiapina,24825,2017,2305308,9020460
