,UF,codMun,AreaPrestacao
12268,MS,5003256,MS1
12269,MS,5003306,MS1
12270,MS,5003454,MS1
12271,MS,5003488,MS1
12272,MS,5003504,MS1
12273,MS,5003702,MS1
12274,MS,5003751,MS1
12275,MS,5003801,MS1
12276,MS,5003900,MS1
12277,MS,5004007,MS1
12278,MS,5004106,MS1
12279,MS,5004304,MS1
12280,MS,5004403,MS1
12281,MS,5004502,MS1
12282,MS,5004601,MS1
12283,MS,5004700,MS1
12284,MS,5004809,MS1
12285,MS,5004908,MS1
12286,MS,5005004,MS1
12287,MS,5005103,MS1
12288,MS,5005152,MS1
12289,MS,5005202,MS1
12290,MS,5005251,MS1
12291,MS,5005400,MS1
12292,MS,5005608,MS1
12293,MS,5005681,MS1
12294,MS,5005707,MS1
12295,MS,5005806,MS1
12296,MS,5006002,MS1
12297,MS,5006200,MS1
12298,MS,5006259,MS1
12299,MS,5006275,MS1
12300,MS,5006309,MS1
12301,MS,5006358,MS1
12302,MS,5006408,MS1
12303,MS,5006606,MS1
12304,MS,5006903,MS1
12305,MS,5007109,MS1
12306,MS,5007208,MS1
12307,MS,5007307,MS1
12308,MS,5007406,MS1
12309,MS,5007505,MS1
12310,MS,5007554,MS1
12311,MS,5007695,MS1
12312,MS,5007703,MS1
12313,MS,5007802,MS1
12314,MS,5007901,MS1
12315,MS,5007935,MS1
12316,MS,5007950,MS1
12317,MS,5007976,MS1
12318,MS,5008008,MS1
12319,MS,5008305,MS1
12320,MS,5008404,MS1
12321,MT,5100102,MT1
12322,MT,5100508,MT1
12323,MT,5101258,MT1
12324,MT,5101308,MT1
12325,MT,5101605,MT1
12326,MT,5101704,MT1
12327,MT,5102504,MT1
12328,MT,5102637,MT1
12329,MT,5102686,MT1
12330,MT,5103007,MT1
12331,MT,5103304,MT1
12332,MT,5103361,MT1
12333,MT,5103403,MT1
12334,MT,5103437,MT1
12335,MT,5103452,MT1
12336,MT,5103502,MT1
12337,MT,5103809,MT1
12338,MT,5103957,MT1
12339,MT,5104500,MT1
12340,MT,5104609,MT1
12341,MT,5104906,MT1
12342,MT,5105002,MT1
12343,MT,5105234,MT1
12344,MT,5105259,MT1
12345,MT,5105507,MT1
12346,MT,5105622,MT1
12347,MT,5105903,MT1
12348,MT,5106000,MT1
12349,MT,5106109,MT1
12350,MT,5106182,MT1
12351,MT,5106224,MT1
12352,MT,5106232,MT1
12353,MT,5106505,MT1
12354,MT,5106752,MT1
12355,MT,5106828,MT1
12356,MT,5106851,MT1
12357,MT,5107107,MT1
12358,MT,5107156,MT1
12359,MT,5107206,MT1
12360,MT,5107263,MT1
12361,MT,5107701,MT1
12362,MT,5107750,MT1
12363,MT,5107768,MT1
12364,MT,5107800,MT1
12365,MT,5107875,MT1
12366,MT,5107958,MT1
12367,MT,5108352,MT1
12368,MT,5108402,MT1
12369,MT,5108857,MT1
12370,MT,5100201,MT2
12371,MT,5100250,MT2
12372,MT,5100300,MT2
12373,MT,5100359,MT2
12374,MT,5100409,MT2
12375,MT,5100607,MT2
12376,MT,5100805,MT2
12377,MT,5101001,MT2
12378,MT,5101209,MT2
12379,MT,5101407,MT2
12380,MT,5101803,MT2
12381,MT,5101852,MT2
12382,MT,5101902,MT2
12383,MT,5102603,MT2
12384,MT,5102678,MT2
12385,MT,5102694,MT2
12386,MT,5102702,MT2
12387,MT,5102793,MT2
12388,MT,5102850,MT2
12389,MT,5103056,MT2
12390,MT,5103106,MT2
12391,MT,5103205,MT2
12392,MT,5103254,MT2
12393,MT,5103353,MT2
12394,MT,5103379,MT2
12395,MT,5103601,MT2
12396,MT,5103700,MT2
12397,MT,5103858,MT2
12398,MT,5103908,MT2
12399,MT,5104104,MT2
12400,MT,5104203,MT2
12401,MT,5104526,MT2
12402,MT,5104542,MT2
12403,MT,5104559,MT2
12404,MT,5104807,MT2
12405,MT,5105101,MT2
12406,MT,5105150,MT2
12407,MT,5105176,MT2
12408,MT,5105200,MT2
12409,MT,5105309,MT2
12410,MT,5105580,MT2
12411,MT,5105606,MT2
12412,MT,5106158,MT2
12413,MT,5106174,MT2
12414,MT,5106190,MT2
12415,MT,5106208,MT2
12416,MT,5106216,MT2
12417,MT,5106240,MT2
12418,MT,5106257,MT2
12419,MT,5106265,MT2
12420,MT,5106273,MT2
12421,MT,5106281,MT2
12422,MT,5106299,MT2
12423,MT,5106307,MT2
12424,MT,5106315,MT2
12425,MT,5106372,MT2
12426,MT,5106422,MT2
12427,MT,5106455,MT2
12428,MT,5106653,MT2
12429,MT,5106703,MT2
12430,MT,5106778,MT2
12431,MT,5106802,MT2
12432,MT,5107008,MT2
12433,MT,5107040,MT2
12434,MT,5107065,MT2
12435,MT,5107180,MT2
12436,MT,5107198,MT2
12437,MT,5107248,MT2
12438,MT,5107297,MT2
12439,MT,5107305,MT2
12440,MT,5107354,MT2
12441,MT,5107404,MT2
12442,MT,5107578,MT2
12443,MT,5107602,MT2
12444,MT,5107743,MT2
12445,MT,5107776,MT2
12446,MT,5107792,MT2
12447,MT,5107859,MT2
12448,MT,5107883,MT2
12449,MT,5107909,MT2
12450,MT,5107925,MT2
12451,MT,5107941,MT2
12452,MT,5108006,MT2
12453,MT,5108055,MT2
12454,MT,5108105,MT2
12455,MT,5108204,MT2
12456,MT,5108303,MT2
12457,MT,5108501,MT2
12458,MT,5108600,MT2
12459,MT,5108808,MT2
12460,MT,5108907,MT2
12461,MT,5108956,MT2
12462,GO,5200258,GO1
12463,GO,5204003,GO1
12464,GO,5205497,GO1
12465,GO,5206206,GO1
12466,GO,5208004,GO1
12467,GO,5212501,GO1
12468,GO,5215231,GO1
12469,GO,5215603,GO1
12470,GO,5217609,GO1
12471,GO,5219753,GO1
12472,GO,5221858,GO1
12473,DF,5300108,GO1
12474,GO,5200050,GO2
12475,GO,5200100,GO2
12476,GO,5200175,GO2
12477,GO,5200308,GO2
12478,GO,5200555,GO2
12479,GO,5200605,GO2
12480,GO,5200803,GO2
12481,GO,5200829,GO2
12482,GO,5201108,GO2
12483,GO,5201405,GO2
12484,GO,5201603,GO2
12485,GO,5201801,GO2
12486,GO,5202155,GO2
12487,GO,5202502,GO2
12488,GO,5203203,GO2
12489,GO,5203302,GO2
12490,GO,5203559,GO2
12491,GO,5203575,GO2
12492,GO,5203609,GO2
12493,GO,5203807,GO2
12494,GO,5203962,GO2
12495,GO,5204557,GO2
12496,GO,5204607,GO2
12497,GO,5204656,GO2
12498,GO,5204706,GO2
12499,GO,5204854,GO2
12500,GO,5204904,GO2
12501,GO,5204953,GO2
12502,GO,5205000,GO2
12503,GO,5205208,GO2
12504,GO,5205307,GO2
12505,GO,5205406,GO2
12506,GO,5205513,GO2
12507,GO,5205521,GO2
12508,GO,5205802,GO2
12509,GO,5206404,GO2
12510,GO,5206701,GO2
12511,GO,5206800,GO2
12512,GO,5207501,GO2
12513,GO,5207535,GO2
12514,GO,5207600,GO2
12515,GO,5207907,GO2
12516,GO,5208103,GO2
12517,GO,5208152,GO2
12518,GO,5208301,GO2
12519,GO,5208400,GO2
12520,GO,5208608,GO2
12521,GO,5208707,GO2
12522,GO,5208806,GO2
12523,GO,5208905,GO2
12524,GO,5209200,GO2
12525,GO,5209291,GO2
12526,GO,5209408,GO2
12527,GO,5209457,GO2
12528,GO,5209606,GO2
12529,GO,5209705,GO2
12530,GO,5209804,GO2
12531,GO,5209903,GO2
12532,GO,5210000,GO2
12533,GO,5210158,GO2
12534,GO,5210406,GO2
12535,GO,5210562,GO2
12536,GO,5210604,GO2
12537,GO,5210901,GO2
12538,GO,5211008,GO2
12539,GO,5211206,GO2
12540,GO,5211404,GO2
12541,GO,5211800,GO2
12542,GO,5212055,GO2
12543,GO,5212204,GO2
12544,GO,5212303,GO2
12545,GO,5212709,GO2
12546,GO,5212808,GO2
12547,GO,5212956,GO2
12548,GO,5213053,GO2
12549,GO,5213087,GO2
12550,GO,5213509,GO2
12551,GO,5213707,GO2
12552,GO,5213772,GO2
12553,GO,5213855,GO2
12554,GO,5214002,GO2
12555,GO,5214051,GO2
12556,GO,5214101,GO2
12557,GO,5214507,GO2
12558,GO,5214606,GO2
12559,GO,5214705,GO2
12560,GO,5214838,GO2
12561,GO,5214861,GO2
12562,GO,5214879,GO2
12563,GO,5214903,GO2
12564,GO,5215009,GO2
12565,GO,5215207,GO2
12566,GO,5215256,GO2
12567,GO,5215405,GO2
12568,GO,5216809,GO2
12569,GO,5216908,GO2
12570,GO,5217302,GO2
12571,GO,5218003,GO2
12572,GO,5218300,GO2
12573,GO,5218607,GO2
12574,GO,5218706,GO2
12575,GO,5218904,GO2
12576,GO,5219100,GO2
12577,GO,5219258,GO2
12578,GO,5219357,GO2
12579,GO,5219456,GO2
12580,GO,5219506,GO2
12581,GO,5219605,GO2
12582,GO,5219704,GO2
12583,GO,5219738,GO2
12584,GO,5219803,GO2
12585,GO,5219902,GO2
12586,GO,5220009,GO2
12587,GO,5220157,GO2
12588,GO,5220207,GO2
12589,GO,5220264,GO2
12590,GO,5220280,GO2
12591,GO,5220454,GO2
12592,GO,5220603,GO2
12593,GO,5220686,GO2
12594,GO,5220702,GO2
12595,GO,5221007,GO2
12596,GO,5221080,GO2
12597,GO,5221197,GO2
12598,GO,5221403,GO2
12599,GO,5221452,GO2
12600,GO,5221577,GO2
12601,GO,5221601,GO2
12602,GO,5221700,GO2
12603,GO,5221908,GO2
12604,GO,5222005,GO2
12605,GO,5222203,GO2
12606,GO,5222302,GO2
12607,GO,5200134,GO3
12608,GO,5200159,GO3
12609,GO,5200209,GO3
12610,GO,5200506,GO3
12611,GO,5200852,GO3
12612,GO,5200902,GO3
12613,GO,5201207,GO3
12614,GO,5201306,GO3
12615,GO,5201454,GO3
12616,GO,5201504,GO3
12617,GO,5201702,GO3
12618,GO,5202353,GO3
12619,GO,5202601,GO3
12620,GO,5202809,GO3
12621,GO,5203104,GO3
12622,GO,5203401,GO3
12623,GO,5203500,GO3
12624,GO,5203906,GO3
12625,GO,5203939,GO3
12626,GO,5204102,GO3
12627,GO,5204201,GO3
12628,GO,5204250,GO3
12629,GO,5204300,GO3
12630,GO,5204409,GO3
12631,GO,5204508,GO3
12632,GO,5204805,GO3
12633,GO,5205059,GO3
12634,GO,5205109,GO3
12635,GO,5205455,GO3
12636,GO,5205471,GO3
12637,GO,5205703,GO3
12638,GO,5205901,GO3
12639,GO,5206305,GO3
12640,GO,5206503,GO3
12641,GO,5206602,GO3
12642,GO,5206909,GO3
12643,GO,5207105,GO3
12644,GO,5207253,GO3
12645,GO,5207352,GO3
12646,GO,5207402,GO3
12647,GO,5207808,GO3
12648,GO,5208509,GO3
12649,GO,5209101,GO3
12650,GO,5209150,GO3
12651,GO,5209937,GO3
12652,GO,5209952,GO3
12653,GO,5210109,GO3
12654,GO,5210208,GO3
12655,GO,5210307,GO3
12656,GO,5210802,GO3
12657,GO,5211305,GO3
12658,GO,5211503,GO3
12659,GO,5211602,GO3
12660,GO,5211701,GO3
12661,GO,5211909,GO3
12662,GO,5212006,GO3
12663,GO,5212105,GO3
12664,GO,5212253,GO3
12665,GO,5212600,GO3
12666,GO,5212907,GO3
12667,GO,5213004,GO3
12668,GO,5213103,GO3
12669,GO,5213400,GO3
12670,GO,5213756,GO3
12671,GO,5213806,GO3
12672,GO,5213905,GO3
12673,GO,5214408,GO3
12674,GO,5214804,GO3
12675,GO,5215306,GO3
12676,GO,5215504,GO3
12677,GO,5215652,GO3
12678,GO,5215702,GO3
12679,GO,5215801,GO3
12680,GO,5215900,GO3
12681,GO,5216007,GO3
12682,GO,5216304,GO3
12683,GO,5216403,GO3
12684,GO,5216452,GO3
12685,GO,5217104,GO3
12686,GO,5217203,GO3
12687,GO,5217401,GO3
12688,GO,5217708,GO3
12689,GO,5218052,GO3
12690,GO,5218102,GO3
12691,GO,5218391,GO3
12692,GO,5218508,GO3
12693,GO,5218789,GO3
12694,GO,5218805,GO3
12695,GO,5219001,GO3
12696,GO,5219209,GO3
12697,GO,5219308,GO3
12698,GO,5219407,GO3
12699,GO,5219712,GO3
12700,GO,5220058,GO3
12701,GO,5220108,GO3
12702,GO,5220405,GO3
12703,GO,5220504,GO3
12704,GO,5221304,GO3
12705,GO,5221502,GO3
12706,GO,5221551,GO3
12707,GO,5221809,GO3
12708,GO,5222054,GO3
12709,TO,1700251,TO1
12710,TO,1700301,TO1
12711,TO,1700350,TO1
12712,TO,1700400,TO1
12713,TO,1700707,TO1
12714,TO,1701002,TO1
12715,TO,1701051,TO1
12716,TO,1701101,TO1
12717,TO,1701309,TO1
12718,TO,1701903,TO1
12719,TO,1702000,TO1
12720,TO,1702109,TO1
12721,TO,1702158,TO1
12722,TO,1702208,TO1
12723,TO,1702307,TO1
12724,TO,1702406,TO1
12725,TO,1702554,TO1
12726,TO,1702703,TO1
12727,TO,1702901,TO1
12728,TO,1703008,TO1
12729,TO,1703057,TO1
12730,TO,1703073,TO1
12731,TO,1703107,TO1
12732,TO,1703206,TO1
12733,TO,1703305,TO1
12734,TO,1703602,TO1
12735,TO,1703701,TO1
12736,TO,1703800,TO1
12737,TO,1703826,TO1
12738,TO,1703842,TO1
12739,TO,1703867,TO1
12740,TO,1703883,TO1
12741,TO,1703891,TO1
12742,TO,1703909,TO1
12743,TO,1704105,TO1
12744,TO,1704600,TO1
12745,TO,1705102,TO1
12746,TO,1705508,TO1
12747,TO,1705557,TO1
12748,TO,1705607,TO1
12749,TO,1706001,TO1
12750,TO,1706100,TO1
12751,TO,1706258,TO1
12752,TO,1706506,TO1
12753,TO,1707009,TO1
12754,TO,1707108,TO1
12755,TO,1707207,TO1
12756,TO,1707306,TO1
12757,TO,1707405,TO1
12758,TO,1707553,TO1
12759,TO,1707652,TO1
12760,TO,1707702,TO1
12761,TO,1708205,TO1
12762,TO,1708254,TO1
12763,TO,1708304,TO1
12764,TO,1709005,TO1
12765,TO,1709302,TO1
12766,TO,1709500,TO1
12767,TO,1709807,TO1
12768,TO,1710508,TO1
12769,TO,1710706,TO1
12770,TO,1710904,TO1
12771,TO,1711100,TO1
12772,TO,1711506,TO1
12773,TO,1711803,TO1
12774,TO,1711902,TO1
12775,TO,1711951,TO1
12776,TO,1712009,TO1
12777,TO,1712157,TO1
12778,TO,1712405,TO1
12779,TO,1712454,TO1
12780,TO,1712504,TO1
12781,TO,1712702,TO1
12782,TO,1712801,TO1
12783,TO,1713205,TO1
12784,TO,1713304,TO1
12785,TO,1713601,TO1
12786,TO,1713700,TO1
12787,TO,1713809,TO1
12788,TO,1713957,TO1
12789,TO,1714203,TO1
12790,TO,1714302,TO1
12791,TO,1714880,TO1
12792,TO,1715002,TO1
12793,TO,1715101,TO1
12794,TO,1715150,TO1
12795,TO,1715259,TO1
12796,TO,1715507,TO1
12797,TO,1715705,TO1
12798,TO,1715754,TO1
12799,TO,1716109,TO1
12800,TO,1716208,TO1
12801,TO,1716307,TO1
12802,TO,1716505,TO1
12803,TO,1716604,TO1
12804,TO,1716653,TO1
12805,TO,1716703,TO1
12806,TO,1717008,TO1
12807,TO,1717206,TO1
12808,TO,1717503,TO1
12809,TO,1717800,TO1
12810,TO,1717909,TO1
12811,TO,1718006,TO1
12812,TO,1718204,TO1
12813,TO,1718303,TO1
12814,TO,1718402,TO1
12815,TO,1718451,TO1
12816,TO,1718501,TO1
12817,TO,1718550,TO1
12818,TO,1718659,TO1
12819,TO,1718709,TO1
12820,TO,1718758,TO1
12821,TO,1718808,TO1
12822,TO,1718840,TO1
12823,TO,1718865,TO1
12824,TO,1718881,TO1
12825,TO,1718899,TO1
12826,TO,1718907,TO1
12827,TO,1719004,TO1
12828,TO,1720002,TO1
12829,TO,1720101,TO1
12830,TO,1720150,TO1
12831,TO,1720200,TO1
12832,TO,1720259,TO1
12833,TO,1720309,TO1
12834,TO,1720499,TO1
12835,TO,1720655,TO1
12836,TO,1720804,TO1
12837,TO,1720853,TO1
12838,TO,1720903,TO1
12839,TO,1720937,TO1
12840,TO,1720978,TO1
12841,TO,1721000,TO1
12842,TO,1721109,TO1
12843,TO,1721208,TO1
12844,TO,1721257,TO1
12845,TO,1721307,TO1
12846,TO,1722081,TO1
12847,TO,1722107,TO1
12848,GO,5200258,GO1
12849,GO,5204003,GO1
12850,GO,5205497,GO1
12851,GO,5206206,GO1
12852,GO,5208004,GO1
12853,GO,5212501,GO1
12854,GO,5215231,GO1
12855,GO,5215603,GO1
12856,GO,5217609,GO1
12857,GO,5219753,GO1
12858,GO,5221858,GO1
12859,DF,5300108,GO1
12860,RO,1100015,RO1
12861,RO,1100023,RO1
12862,RO,1100031,RO1
12863,RO,1100049,RO1
12864,RO,1100056,RO1
12865,RO,1100064,RO1
12866,RO,1100072,RO1
12867,RO,1100080,RO1
12868,RO,1100098,RO1
12869,RO,1100106,RO1
12870,RO,1100114,RO1
12871,RO,1100122,RO1
12872,RO,1100130,RO1
12873,RO,1100148,RO1
12874,RO,1100155,RO1
12875,RO,1100189,RO1
12876,RO,1100205,RO1
12877,RO,1100254,RO1
12878,RO,1100262,RO1
12879,RO,1100288,RO1
12880,RO,1100296,RO1
12881,RO,1100304,RO1
12882,RO,1100320,RO1
12883,RO,1100338,RO1
12884,RO,1100346,RO1
12885,RO,1100379,RO1
12886,RO,1100403,RO1
12887,RO,1100452,RO1
12888,RO,1100502,RO1
12889,RO,1100601,RO1
12890,RO,1100700,RO1
12891,RO,1100809,RO1
12892,RO,1100908,RO1
12893,RO,1100924,RO1
12894,RO,1100940,RO1
12895,RO,1101005,RO1
12896,RO,1101104,RO1
12897,RO,1101203,RO1
12898,RO,1101302,RO1
12899,RO,1101401,RO1
12900,RO,1101435,RO1
12901,RO,1101450,RO1
12902,RO,1101468,RO1
12903,RO,1101476,RO1
12904,RO,1101484,RO1
12905,RO,1101492,RO1
12906,RO,1101500,RO1
12907,RO,1101559,RO1
12908,RO,1101609,RO1
12909,RO,1101708,RO1
12910,RO,1101757,RO1
12911,RO,1101807,RO1
12912,AC,1200013,AC1
12913,AC,1200054,AC1
12914,AC,1200104,AC1
12915,AC,1200138,AC1
12916,AC,1200179,AC1
12917,AC,1200203,AC1
12918,AC,1200252,AC1
12919,AC,1200302,AC1
12920,AC,1200328,AC1
12921,AC,1200336,AC1
12922,AC,1200344,AC1
12923,AC,1200351,AC1
12924,AC,1200385,AC1
12925,AC,1200393,AC1
12926,AC,1200401,AC1
12927,AC,1200427,AC1
12928,AC,1200435,AC1
12929,AC,1200450,AC1
12930,AC,1200500,AC1
12931,AC,1200609,AC1
12932,AC,1200708,AC1
12933,AC,1200807,AC1
12934,RS,4300570,RS1
12935,RS,4300604,RS1
12936,RS,4300638,RS1
12937,RS,4300703,RS1
12938,RS,4300851,RS1
12939,RS,4300877,RS1
12940,RS,4301008,RS1
12941,RS,4301057,RS1
12942,RS,4301107,RS1
12943,RS,4301206,RS1
12944,RS,4301404,RS1
12945,RS,4301636,RS1
12946,RS,4301651,RS1
12947,RS,4301750,RS1
12948,RS,4301909,RS1
12949,RS,4302352,RS1
12950,RS,4302402,RS1
12951,RS,4302451,RS1
12952,RS,4302659,RS1
12953,RS,4302709,RS1
12954,RS,4303004,RS1
12955,RS,4303103,RS1
12956,RS,4303509,RS1
12957,RS,4303905,RS1
12958,RS,4304200,RS1
12959,RS,4304606,RS1
12960,RS,4304614,RS1
12961,RS,4304630,RS1
12962,RS,4304671,RS1
12963,RS,4304689,RS1
12964,RS,4304697,RS1
12965,RS,4304713,RS1
12966,RS,4305132,RS1
12967,RS,4305173,RS1
12968,RS,4305355,RS1
12969,RS,4305447,RS1
12970,RS,4305454,RS1
12971,RS,4305587,RS1
12972,RS,4305835,RS1
12973,RS,4306056,RS1
12974,RS,4306205,RS1
12975,RS,4306403,RS1
12976,RS,4306502,RS1
12977,RS,4306551,RS1
12978,RS,4306759,RS1
12979,RS,4306767,RS1
12980,RS,4306809,RS1
12981,RS,4306908,RS1
12982,RS,4307609,RS1
12983,RS,4307708,RS1
12984,RS,4307807,RS1
12985,RS,4307815,RS1
12986,RS,4308078,RS1
12987,RS,4308102,RS1
12988,RS,4308433,RS1
12989,RS,4308805,RS1
12990,RS,4309050,RS1
12991,RS,4309159,RS1
12992,RS,4309209,RS1
12993,RS,4309308,RS1
12994,RS,4309555,RS1
12995,RS,4309571,RS1
12996,RS,4309753,RS1
12997,RS,4310108,RS1
12998,RS,4310306,RS1
12999,RS,4310330,RS1
13000,RS,4310363,RS1
13001,RS,4310579,RS1
13002,RS,4310652,RS1
13003,RS,4310801,RS1
13004,RS,4311239,RS1
13005,RS,4311254,RS1
13006,RS,4311403,RS1
13007,RS,4311627,RS1
13008,RS,4311643,RS1
13009,RS,4311734,RS1
13010,RS,4311775,RS1
13011,RS,4311791,RS1
13012,RS,4311981,RS1
13013,RS,4312054,RS1
13014,RS,4312153,RS1
13015,RS,4312252,RS1
13016,RS,4312401,RS1
13017,RS,4312443,RS1
13018,RS,4312476,RS1
13019,RS,4312500,RS1
13020,RS,4312609,RS1
13021,RS,4313003,RS1
13022,RS,4313060,RS1
13023,RS,4313375,RS1
13024,RS,4313391,RS1
13025,RS,4313409,RS1
13026,RS,4313508,RS1
13027,RS,4313656,RS1
13028,RS,4313953,RS1
13029,RS,4314035,RS1
13030,RS,4314050,RS1
13031,RS,4314068,RS1
13032,RS,4314076,RS1
13033,RS,4314159,RS1
13034,RS,4314548,RS1
13035,RS,4314753,RS1
13036,RS,4314803,RS1
13037,RS,4314902,RS1
13038,RS,4315131,RS1
13039,RS,4315149,RS1
13040,RS,4315156,RS1
13041,RS,4315206,RS1
13042,RS,4315453,RS1
13043,RS,4315701,RS1
13044,RS,4315750,RS1
13045,RS,4315800,RS1
13046,RS,4316006,RS1
13047,RS,4316501,RS1
13048,RS,4316758,RS1
13049,RS,4316808,RS1
13050,RS,4316956,RS1
13051,RS,4317608,RS1
13052,RS,4318408,RS1
13053,RS,4318481,RS1
13054,RS,4318614,RS1
13055,RS,4318705,RS1
13056,RS,4319356,RS1
13057,RS,4319505,RS1
13058,RS,4319752,RS1
13059,RS,4319901,RS1
13060,RS,4320008,RS1
13061,RS,4320263,RS1
13062,RS,4320354,RS1
13063,RS,4320453,RS1
13064,RS,4320552,RS1
13065,RS,4320677,RS1
13066,RS,4320701,RS1
13067,RS,4320859,RS1
13068,RS,4321105,RS1
13069,RS,4321204,RS1
13070,RS,4321303,RS1
13071,RS,4321352,RS1
13072,RS,4321436,RS1
13073,RS,4321451,RS1
13074,RS,4321501,RS1
13075,RS,4321600,RS1
13076,RS,4321626,RS1
13077,RS,4321667,RS1
13078,RS,4321709,RS1
13079,RS,4321832,RS1
13080,RS,4322004,RS1
13081,RS,4322152,RS1
13082,RS,4322251,RS1
13083,RS,4322525,RS1
13084,RS,4322533,RS1
13085,RS,4322541,RS1
13086,RS,4322608,RS1
13087,RS,4322707,RS1
13088,RS,4322855,RS1
13089,RS,4323002,RS1
13090,RS,4323770,RS1
13091,RS,4323804,RS1
13092,RS,4300034,RS2
13093,RS,4301073,RS2
13094,RS,4301305,RS2
13095,RS,4301602,RS2
13096,RS,4304358,RS2
13097,RS,4304507,RS2
13098,RS,4304663,RS2
13099,RS,4305124,RS2
13100,RS,4305439,RS2
13101,RS,4306601,RS2
13102,RS,4307104,RS2
13103,RS,4309654,RS2
13104,RS,4311007,RS2
13105,RS,4312450,RS2
13106,RS,4314175,RS2
13107,RS,4314209,RS2
13108,RS,4314407,RS2
13109,RS,4314506,RS2
13110,RS,4314605,RS2
13111,RS,4315602,RS2
13112,RS,4317004,RS2
13113,RS,4317301,RS2
13114,RS,4318507,RS2
13115,RS,4318804,RS2
13116,RS,4322327,RS2
13117,RS,4300059,RS3
13118,RS,4300471,RS3
13119,RS,4300554,RS3
13120,RS,4300661,RS3
13121,RS,4300802,RS3
13122,RS,4300901,RS3
13123,RS,4301552,RS3
13124,RS,4301701,RS3
13125,RS,4301800,RS3
13126,RS,4301925,RS3
13127,RS,4301958,RS3
13128,RS,4302006,RS3
13129,RS,4302055,RS3
13130,RS,4302105,RS3
13131,RS,4302253,RS3
13132,RS,4302303,RS3
13133,RS,4303202,RS3
13134,RS,4303558,RS3
13135,RS,4303608,RS3
13136,RS,4303673,RS3
13137,RS,4303806,RS3
13138,RS,4304101,RS3
13139,RS,4304408,RS3
13140,RS,4304622,RS3
13141,RS,4304705,RS3
13142,RS,4304804,RS3
13143,RS,4304853,RS3
13144,RS,4304903,RS3
13145,RS,4304952,RS3
13146,RS,4305108,RS3
13147,RS,4305116,RS3
13148,RS,4305306,RS3
13149,RS,4305371,RS3
13150,RS,4305504,RS3
13151,RS,4305603,RS3
13152,RS,4305801,RS3
13153,RS,4305850,RS3
13154,RS,4305934,RS3
13155,RS,4305959,RS3
13156,RS,4305975,RS3
13157,RS,4306130,RS3
13158,RS,4306304,RS3
13159,RS,4306452,RS3
13160,RS,4306924,RS3
13161,RS,4306957,RS3
13162,RS,4306973,RS3
13163,RS,4307005,RS3
13164,RS,4307054,RS3
13165,RS,4307203,RS3
13166,RS,4307401,RS3
13167,RS,4307500,RS3
13168,RS,4307559,RS3
13169,RS,4307864,RS3
13170,RS,4307906,RS3
13171,RS,4308052,RS3
13172,RS,4308201,RS3
13173,RS,4308250,RS3
13174,RS,4308300,RS3
13175,RS,4308607,RS3
13176,RS,4308706,RS3
13177,RS,4308854,RS3
13178,RS,4308904,RS3
13179,RS,4309100,RS3
13180,RS,4309126,RS3
13181,RS,4309258,RS3
13182,RS,4309407,RS3
13183,RS,4309803,RS3
13184,RS,4309902,RS3
13185,RS,4309951,RS3
13186,RS,4310009,RS3
13187,RS,4310439,RS3
13188,RS,4310462,RS3
13189,RS,4310702,RS3
13190,RS,4310900,RS3
13191,RS,4311122,RS3
13192,RS,4311270,RS3
13193,RS,4311304,RS3
13194,RS,4311700,RS3
13195,RS,4311809,RS3
13196,RS,4311908,RS3
13197,RS,4312005,RS3
13198,RS,4312138,RS3
13199,RS,4312203,RS3
13200,RS,4312351,RS3
13201,RS,4312377,RS3
13202,RS,4312385,RS3
13203,RS,4312427,RS3
13204,RS,4312617,RS3
13205,RS,4312625,RS3
13206,RS,4312658,RS3
13207,RS,4312674,RS3
13208,RS,4312708,RS3
13209,RS,4312757,RS3
13210,RS,4312807,RS3
13211,RS,4312906,RS3
13212,RS,4312955,RS3
13213,RS,4313086,RS3
13214,RS,4313201,RS3
13215,RS,4313300,RS3
13216,RS,4313359,RS3
13217,RS,4313466,RS3
13218,RS,4313607,RS3
13219,RS,4314001,RS3
13220,RS,4314100,RS3
13221,RS,4314134,RS3
13222,RS,4314423,RS3
13223,RS,4314464,RS3
13224,RS,4314779,RS3
13225,RS,4314787,RS3
13226,RS,4315172,RS3
13227,RS,4315313,RS3
13228,RS,4315354,RS3
13229,RS,4315552,RS3
13230,RS,4316105,RS3
13231,RS,4316204,RS3
13232,RS,4316600,RS3
13233,RS,4316733,RS3
13234,RS,4317251,RS3
13235,RS,4317558,RS3
13236,RS,4317756,RS3
13237,RS,4317954,RS3
13238,RS,4318051,RS3
13239,RS,4318200,RS3
13240,RS,4318424,RS3
13241,RS,4318440,RS3
13242,RS,4318465,RS3
13243,RS,4318606,RS3
13244,RS,4318622,RS3
13245,RS,4319000,RS3
13246,RS,4319703,RS3
13247,RS,4319711,RS3
13248,RS,4320107,RS3
13249,RS,4320305,RS3
13250,RS,4320404,RS3
13251,RS,4320503,RS3
13252,RS,4320602,RS3
13253,RS,4320800,RS3
13254,RS,4320909,RS3
13255,RS,4321006,RS3
13256,RS,4321469,RS3
13257,RS,4321634,RS3
13258,RS,4321857,RS3
13259,RS,4321956,RS3
13260,RS,4322186,RS3
13261,RS,4322350,RS3
13262,RS,4322509,RS3
13263,RS,4322558,RS3
13264,RS,4322806,RS3
13265,RS,4322905,RS3
